Record_ID,Person_ID,Date,Day_of_Week,Is_Weekend,Sleep_Start_DateTime,Wake_DateTime,Sleep_Onset_Latency_Minutes,Number_of_Awakenings,Sleep_Efficiency,Sleep_Duration_Hours,Bedtime_Hour,Wake_Time_Hour,Sleep_Midpoint_Hour,Cross_Midnight_Flag,Daytime_Sleep_Flag,Sleep_Quality_Score,Sleep_Quality_Category
R003557,P0119,2026-01-21,Wednesday,False,2026-01-21 23:38,2026-01-22 06:36,33,2,95.1,6.97,23.63,6.6,3.12,True,False,6,Average
R003558,P0119,2026-01-22,Thursday,False,2026-01-22 23:01,2026-01-23 05:14,14,1,96.5,6.22,23.02,5.23,2.12,True,False,5,Average
R003559,P0119,2026-01-23,Friday,False,2026-01-23 22:22,2026-01-24 05:25,29,2,89.3,7.05,22.38,5.42,1.88,True,False,9,Good
R003560,P0119,2026-01-24,Saturday,True,2026-01-24 01:04,2026-01-24 08:02,27,2,91.5,6.97,1.08,8.03,4.55,False,False,6,Average
R003561,P0119,2026-01-25,Sunday,True,2026-01-25 23:38,2026-01-26 06:18,16,0,95.3,6.67,23.64,6.3,2.97,True,False,6,Average
R003562,P0119,2026-01-26,Monday,False,2026-01-26 00:01,2026-01-26 06:11,30,1,92.9,6.17,0.02,6.18,3.1,False,False,8,Good
R003563,P0119,2026-01-27,Tuesday,False,2026-01-27 23:18,2026-01-28 06:39,13,1,91.2,7.35,23.3,6.65,2.97,True,False,7,Good
R003564,P0119,2026-01-28,Wednesday,False,2026-01-28 22:58,2026-01-29 05:30,9,3,83.1,6.53,22.97,5.5,2.23,True,False,9,Good
R003565,P0119,2026-01-29,Thursday,False,2026-01-29 23:17,2026-01-30 05:54,23,2,88.9,6.62,23.29,5.9,2.58,True,False,6,Average
R003566,P0119,2026-01-30,Friday,False,2026-01-30 23:12,2026-01-31 06:04,6,3,90.3,6.87,23.21,6.07,2.63,True,False,7,Good
R003567,P0119,2026-01-31,Saturday,True,2026-01-31 23:21,2026-02-01 07:30,10,0,97.1,8.15,23.36,7.5,3.42,True,False,6,Average
R003568,P0119,2026-02-01,Sunday,True,2026-02-01 01:47,2026-02-01 08:09,14,1,87.7,6.37,1.8,8.15,4.97,False,False,8,Good
R003569,P0119,2026-02-02,Monday,False,2026-02-02 23:14,2026-02-03 05:29,11,1,86.3,6.25,23.24,5.48,2.35,True,False,4,Average
R003570,P0119,2026-02-03,Tuesday,False,2026-02-03 23:09,2026-02-04 05:55,23,2,83.9,6.77,23.16,5.92,2.53,True,False,6,Average
R003571,P0120,2026-01-05,Monday,False,2026-01-05 22:51,2026-01-06 07:26,13,1,96.6,8.58,22.85,7.43,3.13,True,False,8,Good
R003572,P0120,2026-01-06,Tuesday,False,2026-01-06 21:21,2026-01-07 03:38,24,0,94.3,6.28,21.36,3.63,0.48,True,False,6,Average
R003573,P0120,2026-01-07,Wednesday,False,2026-01-07 21:32,2026-01-08 05:31,12,0,96.7,7.98,21.55,5.52,1.52,True,False,7,Good
R003574,P0120,2026-01-08,Thursday,False,2026-01-08 20:52,2026-01-09 04:55,19,1,89.9,8.05,20.88,4.92,0.88,True,False,6,Average
R003575,P0120,2026-01-09,Friday,False,2026-01-09 21:32,2026-01-10 05:17,0,1,94.4,7.75,21.54,5.28,1.4,True,False,6,Average
R003576,P0120,2026-01-10,Saturday,True,2026-01-10 22:54,2026-01-11 07:35,15,1,95.3,8.68,22.92,7.58,3.23,True,False,7,Good
R003577,P0120,2026-01-11,Sunday,True,2026-01-11 22:36,2026-01-12 07:31,3,0,91.5,8.92,22.61,7.52,3.05,True,False,9,Good
R003578,P0120,2026-01-12,Monday,False,2026-01-12 22:24,2026-01-13 05:52,11,0,87.4,7.47,22.41,5.87,2.13,True,False,7,Good
R003579,P0120,2026-01-13,Tuesday,False,2026-01-13 21:48,2026-01-14 06:09,27,0,94.1,8.35,21.81,6.15,1.97,True,False,7,Good
R003580,P0120,2026-01-14,Wednesday,False,2026-01-14 00:22,2026-01-14 08:34,5,2,94.9,8.2,0.37,8.57,4.47,False,False,7,Good
R003581,P0120,2026-01-15,Thursday,False,2026-01-15 21:26,2026-01-16 05:49,19,0,93.7,8.38,21.44,5.82,1.62,True,False,4,Average
R003582,P0120,2026-01-16,Friday,False,2026-01-16 23:15,2026-01-17 08:38,23,1,93.0,9.38,23.27,8.63,3.93,True,False,7,Good
R003583,P0120,2026-01-17,Saturday,True,2026-01-17 23:58,2026-01-18 09:20,2,0,95.6,9.37,23.98,9.33,4.65,True,False,4,Average
R003584,P0120,2026-01-18,Sunday,True,2026-01-18 23:59,2026-01-19 08:59,17,4,84.8,9.0,23.98,8.98,4.48,True,False,5,Average
R003585,P0120,2026-01-19,Monday,False,2026-01-19 22:28,2026-01-20 06:47,16,2,88.1,8.32,22.47,6.78,2.62,True,False,6,Average
R003586,P0120,2026-01-20,Tuesday,False,2026-01-20 22:24,2026-01-21 06:47,6,0,93.4,8.38,22.41,6.78,2.58,True,False,7,Good
R003587,P0120,2026-01-21,Wednesday,False,2026-01-21 22:14,2026-01-22 07:06,12,3,87.8,8.87,22.25,7.1,2.67,True,False,6,Average
R003588,P0120,2026-01-22,Thursday,False,2026-01-22 23:01,2026-01-23 07:53,9,1,92.3,8.87,23.02,7.88,3.45,True,False,7,Good
R003589,P0120,2026-01-23,Friday,False,2026-01-23 23:25,2026-01-24 08:10,2,3,94.6,8.75,23.42,8.17,3.78,True,False,6,Average
R003590,P0120,2026-01-24,Saturday,True,2026-01-24 23:29,2026-01-25 08:11,7,1,91.8,8.7,23.5,8.18,3.83,True,False,6,Average
R003591,P0120,2026-01-25,Sunday,True,2026-01-25 22:10,2026-01-26 08:52,26,1,95.1,10.7,22.17,8.87,3.52,True,False,4,Average
R003592,P0120,2026-01-26,Monday,False,2026-01-26 21:27,2026-01-27 04:30,24,2,88.9,7.05,21.45,4.5,0.97,True,False,4,Average
R003593,P0120,2026-01-27,Tuesday,False,2026-01-27 21:08,2026-01-28 04:40,9,3,93.9,7.53,21.14,4.67,0.9,True,False,6,Average
R003594,P0120,2026-01-28,Wednesday,False,2026-01-28 21:57,2026-01-29 06:14,18,4,83.0,8.28,21.97,6.23,2.08,True,False,7,Good
R003595,P0120,2026-01-29,Thursday,False,2026-01-29 22:39,2026-01-30 07:40,24,0,95.4,9.02,22.66,7.67,3.15,True,False,5,Average
R003596,P0120,2026-01-30,Friday,False,2026-01-30 21:03,2026-01-31 05:04,23,2,87.3,8.02,21.05,5.07,1.05,True,False,7,Good
R003597,P0120,2026-01-31,Saturday,True,2026-01-31 23:59,2026-02-01 08:26,10,0,91.1,8.45,24.0,8.43,4.2,True,False,6,Average
R003598,P0120,2026-02-01,Sunday,True,2026-02-01 21:39,2026-02-02 06:43,1,3,91.2,9.07,21.65,6.72,2.18,True,False,7,Good
R003599,P0120,2026-02-02,Monday,False,2026-02-02 21:59,2026-02-03 07:49,11,0,99.1,9.83,22.0,7.82,2.9,True,False,5,Average
R003600,P0120,2026-02-03,Tuesday,False,2026-02-03 21:05,2026-02-04 06:46,8,0,100.0,9.68,21.09,6.77,1.92,True,False,3,Poor
R003601,P0121,2026-01-05,Monday,False,2026-01-05 23:00,2026-01-06 06:31,34,2,87.3,7.52,23.01,6.52,2.75,True,False,6,Average
R003602,P0121,2026-01-06,Tuesday,False,2026-01-06 22:09,2026-01-07 05:37,16,1,98.2,7.47,22.16,5.62,1.88,True,False,7,Good
R003603,P0121,2026-01-07,Wednesday,False,2026-01-07 22:37,2026-01-08 06:47,28,0,91.5,8.17,22.62,6.78,2.7,True,False,6,Average
R003604,P0121,2026-01-08,Thursday,False,2026-01-08 23:33,2026-01-09 06:57,10,2,87.0,7.4,23.56,6.95,3.25,True,False,5,Average
R003605,P0121,2026-01-09,Friday,False,2026-01-09 22:41,2026-01-10 06:02,15,0,96.0,7.35,22.7,6.03,2.35,True,False,6,Average
R003606,P0121,2026-01-10,Saturday,True,2026-01-10 23:18,2026-01-11 06:42,24,3,90.0,7.4,23.32,6.7,3.0,True,False,7,Good
R003607,P0121,2026-01-11,Sunday,True,2026-01-11 23:58,2026-01-12 07:40,26,2,91.1,7.7,23.98,7.67,3.82,True,False,5,Average
R003608,P0121,2026-01-12,Monday,False,2026-01-12 22:53,2026-01-13 06:43,19,0,98.6,7.83,22.9,6.72,2.8,True,False,7,Good
R003609,P0121,2026-01-13,Tuesday,False,2026-01-13 23:38,2026-01-14 07:19,21,1,91.8,7.68,23.64,7.32,3.47,True,False,7,Good
R003610,P0121,2026-01-14,Wednesday,False,2026-01-14 22:17,2026-01-15 05:31,13,1,94.0,7.23,22.29,5.52,1.9,True,False,5,Average
R003611,P0121,2026-01-15,Thursday,False,2026-01-15 21:04,2026-01-16 04:34,37,1,93.3,7.5,21.07,4.57,0.82,True,False,7,Good
R003612,P0121,2026-01-16,Friday,False,2026-01-16 23:04,2026-01-17 07:01,8,1,90.6,7.95,23.07,7.02,3.03,True,False,8,Good
R003613,P0121,2026-01-17,Saturday,True,2026-01-17 01:24,2026-01-17 08:17,8,0,100.0,6.88,1.4,8.28,4.83,False,False,7,Good
R003614,P0121,2026-01-18,Sunday,True,2026-01-18 22:49,2026-01-19 07:01,16,4,86.3,8.2,22.82,7.02,2.92,True,False,6,Average
R003615,P0121,2026-01-19,Monday,False,2026-01-19 21:51,2026-01-20 04:48,20,1,88.4,6.95,21.85,4.8,1.32,True,False,5,Average
R003616,P0121,2026-01-20,Tuesday,False,2026-01-20 23:24,2026-01-21 07:34,25,2,88.5,8.17,23.4,7.57,3.48,True,False,7,Good
R003617,P0121,2026-01-21,Wednesday,False,2026-01-21 23:02,2026-01-22 06:15,33,0,92.2,7.22,23.05,6.25,2.63,True,False,6,Average
R003618,P0121,2026-01-22,Thursday,False,2026-01-22 23:21,2026-01-23 07:14,38,2,88.3,7.88,23.36,7.23,3.28,True,False,4,Average
R003619,P0121,2026-01-23,Friday,False,2026-01-23 00:31,2026-01-23 08:23,24,1,91.8,7.87,0.52,8.38,4.45,False,False,5,Average
R003620,P0121,2026-01-24,Saturday,True,2026-01-24 21:57,2026-01-25 05:52,24,1,91.1,7.92,21.96,5.87,1.9,True,False,4,Average
R003621,P0121,2026-01-25,Sunday,True,2026-01-25 02:43,2026-01-25 10:44,15,1,89.5,8.02,2.73,10.73,6.72,False,False,6,Average
R003622,P0121,2026-01-26,Monday,False,2026-01-26 22:22,2026-01-27 05:51,12,0,92.8,7.48,22.38,5.85,2.1,True,False,4,Average
R003623,P0121,2026-01-27,Tuesday,False,2026-01-27 22:36,2026-01-28 06:09,12,2,90.5,7.55,22.62,6.15,2.37,True,False,6,Average
R003624,P0121,2026-01-28,Wednesday,False,2026-01-28 23:18,2026-01-29 06:44,10,1,93.6,7.43,23.32,6.73,3.02,True,False,5,Average
R003625,P0121,2026-01-29,Thursday,False,2026-01-29 23:17,2026-01-30 06:33,18,3,85.9,7.27,23.29,6.55,2.92,True,False,6,Average
R003626,P0121,2026-01-30,Friday,False,2026-01-30 22:29,2026-01-31 06:32,15,0,97.6,8.05,22.5,6.53,2.5,True,False,6,Average
R003627,P0121,2026-01-31,Saturday,True,2026-01-31 22:51,2026-02-01 06:22,18,1,92.0,7.52,22.86,6.37,2.6,True,False,7,Good
R003628,P0121,2026-02-01,Sunday,True,2026-02-01 23:05,2026-02-02 06:52,28,1,91.6,7.78,23.08,6.87,2.97,True,False,5,Average
R003629,P0121,2026-02-02,Monday,False,2026-02-02 22:39,2026-02-03 06:16,20,1,95.8,7.62,22.65,6.27,2.45,True,False,7,Good
R003630,P0121,2026-02-03,Tuesday,False,2026-02-03 22:58,2026-02-04 06:53,23,0,95.5,7.92,22.97,6.88,2.92,True,False,7,Good
R003631,P0122,2026-01-05,Monday,False,2026-01-05 23:35,2026-01-06 07:38,29,0,95.6,8.05,23.59,7.63,3.6,True,False,8,Good
R003632,P0122,2026-01-06,Tuesday,False,2026-01-06 20:51,2026-01-07 04:07,26,1,96.9,7.27,20.87,4.12,0.48,True,False,6,Average
R003633,P0122,2026-01-07,Wednesday,False,2026-01-07 23:33,2026-01-08 07:43,9,0,90.6,8.17,23.55,7.72,3.63,True,False,6,Average
R003634,P0122,2026-01-08,Thursday,False,2026-01-08 23:21,2026-01-09 06:25,17,1,90.7,7.07,23.36,6.42,2.88,True,False,8,Good
R003635,P0122,2026-01-09,Friday,False,2026-01-09 23:12,2026-01-10 05:59,22,0,94.0,6.78,23.21,5.98,2.58,True,False,4,Average
R003636,P0122,2026-01-10,Saturday,True,2026-01-10 20:49,2026-01-11 04:38,24,1,91.9,7.82,20.82,4.63,0.72,True,False,5,Average
R003637,P0122,2026-01-11,Sunday,True,2026-01-11 00:16,2026-01-11 08:04,23,1,98.1,7.8,0.28,8.07,4.17,False,False,6,Average
R003638,P0122,2026-01-12,Monday,False,2026-01-12 22:10,2026-01-13 05:58,13,0,96.7,7.8,22.18,5.97,2.07,True,False,5,Average
R003639,P0122,2026-01-13,Tuesday,False,2026-01-13 22:16,2026-01-14 05:42,21,3,88.8,7.43,22.27,5.7,1.98,True,False,5,Average
R003640,P0122,2026-01-14,Wednesday,False,2026-01-14 20:48,2026-01-15 04:22,17,0,95.4,7.57,20.81,4.37,0.58,True,False,6,Average
R003641,P0122,2026-01-15,Thursday,False,2026-01-15 21:33,2026-01-16 05:27,15,1,93.2,7.9,21.56,5.45,1.5,True,False,8,Good
R003642,P0122,2026-01-16,Friday,False,2026-01-16 22:55,2026-01-17 06:05,16,0,92.9,7.17,22.92,6.08,2.5,True,False,5,Average
R003643,P0122,2026-01-17,Saturday,True,2026-01-17 23:01,2026-01-18 07:05,13,2,90.2,8.07,23.02,7.08,3.05,True,False,7,Good
R003644,P0122,2026-01-18,Sunday,True,2026-01-18 23:03,2026-01-19 05:41,20,3,95.3,6.63,23.05,5.68,2.37,True,False,7,Good
R003645,P0122,2026-01-19,Monday,False,2026-01-19 00:30,2026-01-19 09:28,15,1,88.0,8.97,0.51,9.47,4.98,False,False,5,Average
R003646,P0122,2026-01-20,Tuesday,False,2026-01-20 22:40,2026-01-21 06:43,22,0,85.3,8.05,22.68,6.72,2.68,True,False,7,Good
R003647,P0122,2026-01-21,Wednesday,False,2026-01-21 21:29,2026-01-22 06:25,14,1,90.6,8.93,21.5,6.42,1.95,True,False,6,Average
R003648,P0122,2026-01-22,Thursday,False,2026-01-22 00:14,2026-01-22 07:41,28,1,87.3,7.45,0.25,7.68,3.95,False,False,5,Average
R003649,P0122,2026-01-23,Friday,False,2026-01-23 21:49,2026-01-24 05:52,14,1,92.6,8.05,21.83,5.87,1.83,True,False,6,Average
R003650,P0122,2026-01-24,Saturday,True,2026-01-24 23:39,2026-01-25 05:30,17,0,95.4,5.85,23.66,5.5,2.57,True,False,6,Average
R003651,P0122,2026-01-25,Sunday,True,2026-01-25 00:15,2026-01-25 07:57,7,2,90.1,7.7,0.26,7.95,4.1,False,False,7,Good
R003652,P0122,2026-01-26,Monday,False,2026-01-26 23:10,2026-01-27 08:22,29,1,89.0,9.2,23.17,8.37,3.77,True,False,5,Average
R003653,P0122,2026-01-27,Tuesday,False,2026-01-27 23:59,2026-01-28 07:19,14,2,92.6,7.33,24.0,7.32,3.65,True,False,5,Average
R003654,P0122,2026-01-28,Wednesday,False,2026-01-28 23:20,2026-01-29 06:38,21,2,91.0,7.3,23.34,6.63,2.98,True,False,5,Average
R003655,P0122,2026-01-29,Thursday,False,2026-01-29 23:07,2026-01-30 06:46,17,3,88.7,7.65,23.13,6.77,2.93,True,False,5,Average
R003656,P0122,2026-01-30,Friday,False,2026-01-30 22:27,2026-01-31 06:36,12,4,88.7,8.15,22.46,6.6,2.52,True,False,7,Good
R003657,P0122,2026-01-31,Saturday,True,2026-01-31 23:28,2026-02-01 07:43,23,1,87.7,8.25,23.48,7.72,3.58,True,False,5,Average
R003658,P0122,2026-02-01,Sunday,True,2026-02-01 00:01,2026-02-01 07:31,21,0,96.2,7.5,0.03,7.52,3.77,False,False,5,Average
R003659,P0122,2026-02-02,Monday,False,2026-02-02 23:10,2026-02-03 06:30,14,0,99.1,7.33,23.18,6.5,2.83,True,False,7,Good
R003660,P0122,2026-02-03,Tuesday,False,2026-02-03 22:04,2026-02-04 05:13,11,0,100.0,7.15,22.07,5.22,1.63,True,False,5,Average
R003661,P0123,2026-01-05,Monday,False,2026-01-05 23:34,2026-01-06 06:39,17,1,97.3,7.08,23.58,6.65,3.1,True,False,7,Good
R003662,P0123,2026-01-06,Tuesday,False,2026-01-06 23:17,2026-01-07 06:03,15,0,94.7,6.77,23.29,6.05,2.67,True,False,6,Average
R003663,P0123,2026-01-07,Wednesday,False,2026-01-07 23:19,2026-01-08 06:53,16,0,89.9,7.57,23.33,6.88,3.1,True,False,6,Average
R003664,P0123,2026-01-08,Thursday,False,2026-01-08 23:25,2026-01-09 06:25,25,1,95.3,7.0,23.43,6.42,2.92,True,False,8,Good
R003665,P0123,2026-01-09,Friday,False,2026-01-09 23:08,2026-01-10 05:34,21,0,90.9,6.43,23.14,5.57,2.35,True,False,5,Average
R003666,P0123,2026-01-10,Saturday,True,2026-01-10 23:53,2026-01-11 07:19,6,2,86.4,7.43,23.89,7.32,3.6,True,False,7,Good
R003667,P0123,2026-01-11,Sunday,True,2026-01-11 23:31,2026-01-12 06:38,1,0,91.4,7.12,23.53,6.63,3.07,True,False,7,Good
R003668,P0123,2026-01-12,Monday,False,2026-01-12 23:16,2026-01-13 05:12,17,1,92.5,5.93,23.28,5.2,2.23,True,False,5,Average
R003669,P0123,2026-01-13,Tuesday,False,2026-01-13 23:03,2026-01-14 06:13,14,0,96.5,7.17,23.06,6.22,2.63,True,False,8,Good
R003670,P0123,2026-01-14,Wednesday,False,2026-01-14 23:23,2026-01-15 06:17,22,0,96.3,6.9,23.39,6.28,2.83,True,False,5,Average
R003671,P0123,2026-01-15,Thursday,False,2026-01-15 23:28,2026-01-16 05:42,29,0,94.2,6.23,23.48,5.7,2.58,True,False,6,Average
R003672,P0123,2026-01-16,Friday,False,2026-01-16 23:17,2026-01-17 06:16,15,1,93.4,6.98,23.29,6.27,2.77,True,False,6,Average
R003673,P0123,2026-01-17,Saturday,True,2026-01-17 23:14,2026-01-18 06:31,16,3,87.6,7.28,23.25,6.52,2.87,True,False,7,Good
R003674,P0123,2026-01-18,Sunday,True,2026-01-18 00:12,2026-01-18 07:53,23,1,91.0,7.68,0.22,7.88,4.03,False,False,5,Average
R003675,P0123,2026-01-19,Monday,False,2026-01-19 23:12,2026-01-20 06:53,7,2,94.2,7.68,23.21,6.88,3.03,True,False,6,Average
R003676,P0123,2026-01-20,Tuesday,False,2026-01-20 23:29,2026-01-21 06:30,11,0,86.2,7.02,23.49,6.5,2.98,True,False,7,Good
R003677,P0123,2026-01-21,Wednesday,False,2026-01-21 23:33,2026-01-22 05:47,15,0,89.9,6.23,23.55,5.78,2.67,True,False,6,Average
R003678,P0123,2026-01-22,Thursday,False,2026-01-22 23:07,2026-01-23 05:26,13,1,95.0,6.32,23.12,5.43,2.27,True,False,5,Average
R003679,P0123,2026-01-23,Friday,False,2026-01-23 23:14,2026-01-24 06:43,7,0,91.2,7.48,23.24,6.72,2.97,True,False,6,Average
R003680,P0123,2026-01-24,Saturday,True,2026-01-24 23:41,2026-01-25 06:00,26,2,90.2,6.32,23.69,6.0,2.83,True,False,7,Good
R003681,P0123,2026-01-25,Sunday,True,2026-01-25 00:38,2026-01-25 06:50,15,3,86.8,6.2,0.65,6.83,3.73,False,False,6,Average
R003682,P0123,2026-01-26,Monday,False,2026-01-26 23:39,2026-01-27 05:55,19,0,93.4,6.27,23.65,5.92,2.78,True,False,7,Good
R003683,P0123,2026-01-27,Tuesday,False,2026-01-27 23:25,2026-01-28 06:36,30,4,87.8,7.18,23.42,6.6,3.0,True,False,5,Average
R003684,P0123,2026-01-28,Wednesday,False,2026-01-28 23:14,2026-01-29 06:43,18,1,90.3,7.48,23.24,6.72,2.97,True,False,6,Average
R003685,P0123,2026-01-29,Thursday,False,2026-01-29 23:07,2026-01-30 06:18,6,1,89.2,7.18,23.13,6.3,2.7,True,False,9,Good
R003686,P0123,2026-01-30,Friday,False,2026-01-30 00:51,2026-01-30 07:02,12,2,90.9,6.18,0.86,7.03,3.93,False,False,4,Average
R003687,P0123,2026-01-31,Saturday,True,2026-01-31 00:08,2026-01-31 06:17,15,2,82.8,6.15,0.14,6.28,3.2,False,False,5,Average
R003688,P0123,2026-02-01,Sunday,True,2026-02-01 02:05,2026-02-01 08:02,21,2,88.1,5.95,2.09,8.03,5.05,False,False,6,Average
R003689,P0123,2026-02-02,Monday,False,2026-02-02 23:36,2026-02-03 07:04,4,0,96.5,7.47,23.6,7.07,3.33,True,False,6,Average
R003690,P0123,2026-02-03,Tuesday,False,2026-02-03 23:11,2026-02-04 05:48,6,0,90.2,6.62,23.2,5.8,2.48,True,False,8,Good
R003691,P0124,2026-01-05,Monday,False,2026-01-05 22:12,2026-01-06 05:43,28,0,96.9,7.52,22.21,5.72,1.95,True,False,3,Poor
R003692,P0124,2026-01-06,Tuesday,False,2026-01-06 22:43,2026-01-07 06:03,8,1,90.2,7.33,22.72,6.05,2.38,True,False,5,Average
R003693,P0124,2026-01-07,Wednesday,False,2026-01-07 22:33,2026-01-08 05:21,12,2,86.6,6.8,22.56,5.35,1.95,True,False,4,Average
R003694,P0124,2026-01-08,Thursday,False,2026-01-08 01:26,2026-01-08 09:13,4,2,87.7,7.78,1.44,9.22,5.32,False,False,7,Good
R003695,P0124,2026-01-09,Friday,False,2026-01-09 22:06,2026-01-10 05:02,18,1,95.3,6.93,22.1,5.03,1.57,True,False,4,Average
R003696,P0124,2026-01-10,Saturday,True,2026-01-10 23:02,2026-01-11 06:49,9,1,91.6,7.78,23.03,6.82,2.92,True,False,4,Average
R003697,P0124,2026-01-11,Sunday,True,2026-01-11 00:10,2026-01-11 07:59,15,0,92.7,7.82,0.18,7.98,4.07,False,False,7,Good
R003698,P0124,2026-01-12,Monday,False,2026-01-12 22:04,2026-01-13 05:19,12,1,90.0,7.25,22.07,5.32,1.68,True,False,5,Average
R003699,P0124,2026-01-13,Tuesday,False,2026-01-13 00:31,2026-01-13 08:20,17,1,92.3,7.82,0.53,8.33,4.42,False,False,5,Average
R003700,P0124,2026-01-14,Wednesday,False,2026-01-14 23:14,2026-01-15 06:57,25,0,92.5,7.72,23.25,6.95,3.08,True,False,8,Good
R003701,P0124,2026-01-15,Thursday,False,2026-01-15 20:50,2026-01-16 05:38,15,0,91.1,8.8,20.84,5.63,1.23,True,False,5,Average
R003702,P0124,2026-01-16,Friday,False,2026-01-16 23:23,2026-01-17 06:48,19,1,88.2,7.42,23.38,6.8,3.08,True,False,4,Average
R003703,P0124,2026-01-17,Saturday,True,2026-01-17 23:32,2026-01-18 06:19,27,0,95.7,6.78,23.54,6.32,2.92,True,False,7,Good
R003704,P0124,2026-01-18,Sunday,True,2026-01-18 23:34,2026-01-19 06:18,14,0,93.2,6.73,23.57,6.3,2.93,True,False,4,Average
R003705,P0124,2026-01-19,Monday,False,2026-01-19 23:05,2026-01-20 06:36,12,5,80.9,7.52,23.1,6.6,2.83,True,False,8,Good
R003706,P0124,2026-01-20,Tuesday,False,2026-01-20 22:37,2026-01-21 05:04,0,0,93.6,6.45,22.63,5.07,1.83,True,False,5,Average
R003707,P0124,2026-01-21,Wednesday,False,2026-01-21 22:20,2026-01-22 05:37,20,1,89.0,7.28,22.34,5.62,1.97,True,False,5,Average
R003708,P0124,2026-01-22,Thursday,False,2026-01-22 22:28,2026-01-23 05:57,10,1,92.8,7.48,22.48,5.95,2.2,True,False,6,Average
R003709,P0124,2026-01-23,Friday,False,2026-01-23 23:26,2026-01-24 07:56,3,0,89.6,8.5,23.45,7.93,3.68,True,False,5,Average
R003710,P0124,2026-01-24,Saturday,True,2026-01-24 23:35,2026-01-25 07:37,5,1,91.8,8.03,23.58,7.62,3.6,True,False,6,Average
R003711,P0124,2026-01-25,Sunday,True,2026-01-25 22:24,2026-01-26 06:17,20,2,92.1,7.88,22.41,6.28,2.33,True,False,6,Average
R003712,P0124,2026-01-26,Monday,False,2026-01-26 21:48,2026-01-27 06:34,5,0,93.6,8.77,21.8,6.57,2.18,True,False,5,Average
R003713,P0124,2026-01-27,Tuesday,False,2026-01-27 23:03,2026-01-28 07:02,6,1,92.5,7.98,23.06,7.03,3.03,True,False,6,Average
R003714,P0124,2026-01-28,Wednesday,False,2026-01-28 23:09,2026-01-29 06:59,21,0,88.4,7.83,23.16,6.98,3.07,True,False,5,Average
R003715,P0124,2026-01-29,Thursday,False,2026-01-29 23:02,2026-01-30 06:22,17,1,80.5,7.33,23.04,6.37,2.7,True,False,4,Average
R003716,P0124,2026-01-30,Friday,False,2026-01-30 22:06,2026-01-31 05:36,11,1,89.0,7.5,22.11,5.6,1.85,True,False,5,Average
R003717,P0124,2026-01-31,Saturday,True,2026-01-31 22:43,2026-02-01 05:59,27,2,91.5,7.27,22.73,5.98,2.35,True,False,6,Average
R003718,P0124,2026-02-01,Sunday,True,2026-02-01 23:52,2026-02-02 06:34,11,4,83.9,6.7,23.88,6.57,3.22,True,False,5,Average
R003719,P0124,2026-02-02,Monday,False,2026-02-02 22:35,2026-02-03 06:56,18,1,87.8,8.35,22.59,6.93,2.75,True,False,5,Average
R003720,P0124,2026-02-03,Tuesday,False,2026-02-03 00:05,2026-02-03 07:12,23,2,89.7,7.12,0.09,7.2,3.63,False,False,4,Average
R003721,P0125,2026-01-05,Monday,False,2026-01-05 23:31,2026-01-06 08:05,19,2,86.8,8.57,23.52,8.08,3.8,True,False,4,Average
R003722,P0125,2026-01-06,Tuesday,False,2026-01-06 22:57,2026-01-07 07:38,20,0,94.4,8.68,22.97,7.63,3.28,True,False,5,Average
R003723,P0125,2026-01-07,Wednesday,False,2026-01-07 22:20,2026-01-08 06:01,4,0,92.6,7.68,22.34,6.02,2.17,True,False,5,Average
R003724,P0125,2026-01-08,Thursday,False,2026-01-08 23:16,2026-01-09 06:53,18,1,91.9,7.62,23.27,6.88,3.07,True,False,6,Average
R003725,P0125,2026-01-09,Friday,False,2026-01-09 23:20,2026-01-10 07:39,22,1,95.0,8.32,23.34,7.65,3.48,True,False,5,Average
R003726,P0125,2026-01-10,Saturday,True,2026-01-10 23:31,2026-01-11 05:52,16,1,89.6,6.35,23.52,5.87,2.68,True,False,4,Average
R003727,P0125,2026-01-11,Sunday,True,2026-01-11 00:04,2026-01-11 08:19,21,1,88.1,8.25,0.07,8.32,4.18,False,False,7,Good
R003728,P0125,2026-01-12,Monday,False,2026-01-12 22:22,2026-01-13 06:38,14,0,96.3,8.27,22.38,6.63,2.5,True,False,5,Average
R003729,P0125,2026-01-13,Tuesday,False,2026-01-13 23:18,2026-01-14 07:32,25,1,88.1,8.23,23.3,7.53,3.42,True,False,6,Average
R003730,P0125,2026-01-14,Wednesday,False,2026-01-14 22:48,2026-01-15 06:59,19,2,87.2,8.18,22.8,6.98,2.88,True,False,6,Average
R003731,P0125,2026-01-15,Thursday,False,2026-01-15 22:28,2026-01-16 07:33,12,3,84.6,9.08,22.48,7.55,3.0,True,False,8,Good
R003732,P0125,2026-01-16,Friday,False,2026-01-16 22:24,2026-01-17 06:13,20,2,92.1,7.82,22.41,6.22,2.3,True,False,8,Good
R003733,P0125,2026-01-17,Saturday,True,2026-01-17 00:53,2026-01-17 08:14,15,3,86.0,7.35,0.9,8.23,4.55,False,False,6,Average
R003734,P0125,2026-01-18,Sunday,True,2026-01-18 23:11,2026-01-19 06:54,11,1,85.4,7.72,23.2,6.9,3.03,True,False,8,Good
R003735,P0125,2026-01-19,Monday,False,2026-01-19 22:52,2026-01-20 06:02,24,2,89.2,7.17,22.88,6.03,2.45,True,False,5,Average
