Env_ID,Location_ID,Date,Temperature_C,Humidity_Percent,Daylight_Hours,Season,Air_Quality_Index,Environmental_Noise_dB
EN002078,L0070,2026-01-12,28.1,75.1,12.51,Summer,72.9,58.6
EN002079,L0070,2026-01-13,30.7,70.2,12.5,Summer,82.5,60.3
EN002080,L0070,2026-01-14,29.9,60.4,12.5,Summer,119.2,60.6
EN002081,L0070,2026-01-15,30.3,74.1,12.49,Summer,65.0,61.4
EN002082,L0070,2026-01-16,28.0,78.3,12.49,Summer,87.9,59.2
EN002083,L0070,2026-01-17,27.6,80.2,12.49,Summer,74.4,69.2
EN002084,L0070,2026-01-18,33.0,84.8,12.48,Summer,108.9,57.6
EN002085,L0070,2026-01-19,31.1,74.4,12.48,Summer,69.3,65.5
EN002086,L0070,2026-01-20,31.0,74.8,12.47,Summer,73.8,55.1
EN002087,L0070,2026-01-21,25.7,80.7,12.47,Summer,68.6,59.4
EN002088,L0070,2026-01-22,27.5,66.4,12.46,Summer,94.3,56.3
EN002089,L0070,2026-01-23,30.5,67.4,12.46,Summer,80.4,46.1
EN002090,L0070,2026-01-24,25.0,85.8,12.45,Summer,120.2,58.5
EN002091,L0070,2026-01-25,27.5,73.2,12.44,Summer,103.2,55.4
EN002092,L0070,2026-01-26,29.4,74.9,12.44,Summer,83.0,55.4
EN002093,L0070,2026-01-27,29.5,69.1,12.43,Summer,97.3,55.6
EN002094,L0070,2026-01-28,29.2,83.3,12.43,Summer,88.6,62.6
EN002095,L0070,2026-01-29,25.7,72.2,12.42,Summer,91.4,67.6
EN002096,L0070,2026-01-30,25.4,74.4,12.41,Summer,111.4,54.1
EN002097,L0070,2026-01-31,28.5,77.0,12.41,Summer,93.6,65.8
EN002098,L0070,2026-02-01,29.7,83.0,12.4,Summer,86.0,54.3
EN002099,L0070,2026-02-02,28.5,68.0,12.39,Summer,97.8,56.1
EN002100,L0070,2026-02-03,27.7,78.0,12.39,Summer,75.0,61.9
EN002101,L0071,2026-01-05,27.8,82.0,13.31,Summer,85.5,61.2
EN002102,L0071,2026-01-06,29.0,79.5,13.3,Summer,92.5,49.7
EN002103,L0071,2026-01-07,30.5,74.5,13.3,Summer,102.1,61.5
EN002104,L0071,2026-01-08,27.3,69.5,13.29,Summer,100.2,56.5
EN002105,L0071,2026-01-09,30.3,73.9,13.28,Summer,105.3,60.1
EN002106,L0071,2026-01-10,29.2,72.8,13.27,Summer,94.3,64.0
EN002107,L0071,2026-01-11,28.6,78.2,13.26,Summer,91.6,58.6
EN002108,L0071,2026-01-12,31.8,82.2,13.25,Summer,92.1,59.1
EN002109,L0071,2026-01-13,27.4,74.0,13.24,Summer,95.3,62.3
EN002110,L0071,2026-01-14,30.0,68.3,13.23,Summer,104.7,57.6
EN002111,L0071,2026-01-15,26.9,83.0,13.22,Summer,111.5,59.3
EN002112,L0071,2026-01-16,29.9,79.6,13.21,Summer,110.5,61.6
EN002113,L0071,2026-01-17,26.3,87.1,13.2,Summer,105.9,55.5
EN002114,L0071,2026-01-18,26.8,78.0,13.19,Summer,87.1,59.6
EN002115,L0071,2026-01-19,30.0,71.6,13.18,Summer,75.4,59.9
EN002116,L0071,2026-01-20,27.7,75.9,13.16,Summer,72.2,56.7
EN002117,L0071,2026-01-21,29.9,78.6,13.15,Summer,80.0,52.2
EN002118,L0071,2026-01-22,28.7,78.4,13.14,Summer,96.7,55.4
EN002119,L0071,2026-01-23,29.2,84.0,13.12,Summer,93.9,49.8
EN002120,L0071,2026-01-24,29.0,87.3,13.11,Summer,73.0,58.1
EN002121,L0071,2026-01-25,28.2,75.6,13.1,Summer,93.7,63.7
EN002122,L0071,2026-01-26,28.8,82.7,13.08,Summer,89.4,56.2
EN002123,L0071,2026-01-27,27.4,64.1,13.07,Summer,94.9,68.3
EN002124,L0071,2026-01-28,29.4,79.1,13.05,Summer,85.2,56.8
EN002125,L0071,2026-01-29,30.4,87.1,13.04,Summer,111.8,62.0
EN002126,L0071,2026-01-30,28.7,76.3,13.02,Summer,80.5,50.8
EN002127,L0071,2026-01-31,26.6,75.3,13.01,Summer,86.9,50.7
EN002128,L0071,2026-02-01,28.5,73.1,12.99,Summer,74.6,56.1
EN002129,L0071,2026-02-02,28.0,71.3,12.97,Summer,104.0,48.5
EN002130,L0071,2026-02-03,25.0,75.0,12.96,Summer,92.3,60.0
EN002131,L0072,2026-01-05,28.0,69.5,12.79,Summer,90.9,55.8
EN002132,L0072,2026-01-06,31.8,73.1,12.78,Summer,90.3,70.4
EN002133,L0072,2026-01-07,28.6,78.3,12.78,Summer,100.0,61.7
EN002134,L0072,2026-01-08,29.5,76.2,12.77,Summer,92.4,55.1
EN002135,L0072,2026-01-09,29.6,87.2,12.77,Summer,107.9,59.5
EN002136,L0072,2026-01-10,30.5,69.8,12.76,Summer,87.4,62.7
EN002137,L0072,2026-01-11,31.7,70.4,12.76,Summer,84.2,68.9
EN002138,L0072,2026-01-12,29.2,85.9,12.75,Summer,93.9,59.2
EN002139,L0072,2026-01-13,28.4,80.7,12.75,Summer,110.0,52.8
EN002140,L0072,2026-01-14,28.4,80.5,12.74,Summer,89.2,55.5
EN002141,L0072,2026-01-15,30.8,81.6,12.73,Summer,84.7,59.1
EN002142,L0072,2026-01-16,26.8,69.6,12.73,Summer,92.7,58.2
EN002143,L0072,2026-01-17,27.3,70.7,12.72,Summer,76.1,60.3
EN002144,L0072,2026-01-18,25.5,68.9,12.71,Summer,64.9,60.1
EN002145,L0072,2026-01-19,25.8,75.2,12.71,Summer,114.0,66.4
EN002146,L0072,2026-01-20,25.7,76.8,12.7,Summer,77.2,52.0
EN002147,L0072,2026-01-21,28.8,82.4,12.69,Summer,99.4,54.4
EN002148,L0072,2026-01-22,30.3,61.5,12.68,Summer,80.5,53.9
EN002149,L0072,2026-01-23,29.1,73.8,12.68,Summer,89.0,57.1
EN002150,L0072,2026-01-24,29.0,78.2,12.67,Summer,93.1,56.6
EN002151,L0072,2026-01-25,29.7,80.0,12.66,Summer,83.2,57.7
EN002152,L0072,2026-01-26,31.1,68.4,12.65,Summer,116.3,51.3
EN002153,L0072,2026-01-27,28.3,69.3,12.64,Summer,121.6,55.5
EN002154,L0072,2026-01-28,28.0,72.8,12.63,Summer,92.3,56.4
EN002155,L0072,2026-01-29,28.7,53.8,12.62,Summer,91.8,58.1
EN002156,L0072,2026-01-30,30.8,82.9,12.61,Summer,88.4,62.1
EN002157,L0072,2026-01-31,26.9,79.6,12.6,Summer,83.0,52.1
EN002158,L0072,2026-02-01,28.6,83.4,12.59,Summer,93.5,65.5
EN002159,L0072,2026-02-02,27.6,81.3,12.59,Summer,81.9,59.1
EN002160,L0072,2026-02-03,29.3,79.0,12.58,Summer,94.5,54.3
